year_index,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
all_leaks_other_outside_force_mains,,,,,,,,,,,,,,,OOFM,OOFM,OOFM,OOFM,OOFM,OOFM,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_OF_DAM_MAINS
all_leaks_pipe_weld_joint_failure_mains,,,,,,,,,,,,,,,MWM,MWM,MWM,MWM,MWM,MWM,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS
all_leaks_equipment_failure_mains,,,,,,,,,,,,,,,EQM,EQM,EQM,EQM,EQM,EQM,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_EQ_MAINS
all_leaks_incorrect_operation_mains,,,,,,,,,,,,,,,OPERM,OPERM,OPERM,OPERM,OPERM,OPERM,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OP_MAINS
all_leaks_third_party_mains,TM,TM,TM,TM1,TM1,TM1,TM1,TM1,TM,TM,TM,TM,TM,TM,,,,,,,,,,,,,,,,,,,
all_leaks_outside_force_mains,OM,OM,OM,OM1,OM1,OM1,OM1,OM1,OM,OM,OM,OM,OM,OM,,,,,,,,,,,,,,,,,,,
all_leaks_construction_defect_mains,CDM,CDM,CDM,CDM1,CDM1,CDM1,CDM1,CDM1,CDM,CDM,CDM,CDM,CDM,CDM,,,,,,,,,,,,,,,,,,,
all_leaks_material_defect_mains,MDM,MDM,MDM,MDM1,MDM1,MDM1,MDM1,MDM1,MDM,MDM,MDM,MDM,MDM,MDM,,,,,,,,,,,,,,,,,,,
all_leaks_other_mains,OTHM,OTHM,OTHM,OTHM1,OTHM1,OTHM1,OTHM1,OTHM1,OTHM,OTHM,OTHM,OTHM,OTHM,OTHM,OTHM,OTHM,OTHM,OTHM,OTHM,OTHM,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_OT_MAINS
hazardous_leaks_corrosion_failure_mains,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_COR_MAINS
hazardous_leaks_natural_force_damage_mains,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_NF_MAINS
hazardous_leaks_excavation_damage_mains,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_EX_MAINS
hazardous_leaks_other_outside_force_mains,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS
hazardous_leaks_pipe_weld_joint_failure_mains,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS
hazardous_leaks_equipment_failure_mains,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_EQ_MAINS
hazardous_leaks_incorrect_operation_mains,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OP_MAINS
hazardous_leaks_other_mains,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_OT_MAINS
all_leaks_corrosion_failure_services,CS,CS,CS,CS1,CS1,CS1,CS1,CS1,CS,CS,CS,CS,CS,CS,CS,CS,CS,CS,CS,CS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_COR_SRVS
all_leaks_natural_force_damage_services,,,,,,,,,,,,,,,NFS,NFS,NFS,NFS,NFS,NFS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_NF_SRVS
all_leaks_excavation_damage_services,,,,,,,,,,,,,,,EXCS,EXCS,EXCS,EXCS,EXCS,EXCS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_EX_SRVS
all_leaks_other_outside_force_services,,,,,,,,,,,,,,,OOFS,OOFS,OOFS,OOFS,OOFS,OOFS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_OF_DAM_SRVS
all_leaks_pipe_weld_joint_failure_services,,,,,,,,,,,,,,,MWS,MWS,MWS,MWS,MWS,MWS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS
all_leaks_equipment_failure_services,,,,,,,,,,,,,,,EQS,EQS,EQS,EQS,EQS,EQS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_EQ_SRVS
all_leaks_incorrect_operation_services,,,,,,,,,,,,,,,OPERS,OPERS,OPERS,OPERS,OPERS,OPERS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OP_SRVS
all_leaks_third_party_services,TS,TS,TS,TS1,TS1,TS1,TS1,TS1,TS,TS,TS,TS,TS,TS,,,,,,,,,,,,,,,,,,,
all_leaks_outside_force_services,OS,OS,OS,OS1,OS1,OS1,OS1,OS1,OS,OS,OS,OS,OS,OS,,,,,,,,,,,,,,,,,,,
all_leaks_construction_defect_services,CDS,CDS,CDS,CDS1,CDS1,CDS1,CDS1,CDS1,CDS,CDS,CDS,CDS,CDS,CDS,,,,,,,,,,,,,,,,,,,
all_leaks_material_defect_services,MDS,MDS,MDS,MDS1,MDS1,MDS1,MDS1,MDS1,MDS,MDS,MDS,MDS,MDS,MDS,,,,,,,,,,,,,,,,,,,
all_leaks_other_services,OTHS,OTHS,OTHS,OTHS1,OTHS1,OTHS1,OTHS1,OTHS1,OTHS,OTHS,OTHS,OTHS,OTHS,OTHS,OTHS,OTHS,OTHS,OTHS,OTHS,OTHS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_LEAKS_OT_SRVS
hazardous_leaks_corrosion_failure_services,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_COR_SRVS
hazardous_leaks_natural_force_damage_services,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_NF_SRVS
hazardous_leaks_excavation_damage_services,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_EX_SRVS
hazardous_leaks_other_outside_force_services,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS
hazardous_leaks_pipe_weld_joint_failure_services,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS
hazardous_leaks_equipment_failure_services,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_EQ_SRVS
hazardous_leaks_incorrect_operation_services,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OP_SRVS
hazardous_leaks_other_services,,,,,,,,,,,,,,,,,,,,,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS,TOTAL_HAZLEAKS_OT_SRVS
all_known_leaks_scheduled_for_repair,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNLK,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS,KNOWN_LEAKS
hazardous_leaks_mechanical_joint_failure,,,,,,,,,,,,,,,,,,,,,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS,MECHANICAL_JOINT_LEAKS
excavation_damage_total,,,,,,,,,,,,,,,,,,,,,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES,EXCAV_DAMAGES
excavation_damage_one_call_notification,,,,,,,,,,,,,,,,,,,,,,,,,,EXCAV_ONECALL,EXCAV_ONECALL,EXCAV_ONECALL,EXCAV_ONECALL,EXCAV_ONECALL,EXCAV_ONECALL,EXCAV_ONECALL,EXCAV_ONECALL
excavation_damage_locating_practices,,,,,,,,,,,,,,,,,,,,,,,,,,EXCAV_LOCATING,EXCAV_LOCATING,EXCAV_LOCATING,EXCAV_LOCATING,EXCAV_LOCATING,EXCAV_LOCATING,EXCAV_LOCATING,EXCAV_LOCATING
excavation_damage_excavation_practices,,,,,,,,,,,,,,,,,,,,,,,,,,EXCAV_EXCAV,EXCAV_EXCAV,EXCAV_EXCAV,EXCAV_EXCAV,EXCAV_EXCAV,EXCAV_EXCAV,EXCAV_EXCAV,EXCAV_EXCAV
excavation_damage_other,,,,,,,,,,,,,,,,,,,,,,,,,,EXCAV_OTHER,EXCAV_OTHER,EXCAV_OTHER,EXCAV_OTHER,EXCAV_OTHER,EXCAV_OTHER,EXCAV_OTHER,EXCAV_OTHER
excavation_tickets,,,,,,,,,,,,,,,,,,,,,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS,EXCAV_TICKETS
services_efv_installed,,,,,,,,,,,,,,,,,,,,,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY,EFV_INSTALLED_CY
services_efv_in_system,,,,,,,,,,,,,,,,,,,,,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM,EFV_IN_SYSTEM
services_shutoff_valve_installed,,,,,,,,,,,,,,,,,,,,,,,,,,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_INSTALLED_CY
services_shutoff_valve_in_system,,,,,,,,,,,,,,,,,,,,,,,,,,SHUTOFF_VALVE_IN_SYSTEM,SHUTOFF_VALVE_IN_SYSTEM,SHUTOFF_VALVE_IN_SYSTEM,SHUTOFF_VALVE_IN_SYSTEM,SHUTOFF_VALVE_IN_SYSTEM,SHUTOFF_VALVE_IN_SYSTEM,SHUTOFF_VALVE_IN_SYSTEM,SHUTOFF_VALVE_IN_SYSTEM
federal_land_leaks_repaired_or_scheduled,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FEDLK,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED,FED_LAND_LEAKS_REPAIRED
