report_year,utility_id_ferc1,xbrl_factoid,xbrl_factoid_off_by,abs_diff,ending_balance_off_by,_delta
2016,254,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,1684170.0,
2016,254,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,228471026.0,
2017,254,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,1592548.0,
2017,254,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,262777854.0,
2018,254,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,1493419.0,
2018,254,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,305312770.0,
2019,254,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,77978550.0,
2019,254,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,358722009.0,
2020,254,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,73899505.0,
2020,254,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,418115748.0,
2021,254,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,48929305.0,
2021,254,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,488695819.0,
2022,254,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,17745158.0,
2022,254,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,41906362.0,
2022,254,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,564484590.0,
2023,254,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,56543100.0,
2023,254,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,38428207.0,
2023,254,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,664592200.0,
2024,254,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,82067564.0,
2024,254,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,42291405.0,
2024,254,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,774594776.0,
2025,254,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,115008165.0,
2025,254,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,54247438.0,
2025,254,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,61029803.0,
1994,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,4005026.0,
1994,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,1594252.0,
1995,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,3711625.0,
1995,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,1739044.0,
1996,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,3388528.0,
1996,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,1890349.0,
1997,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,3293669.0,
1997,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,2042281.0,
1998,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,70790722.0,
1998,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,2258337.0,
1998,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,1811601.0,
1999,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,61219039.0,
1999,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,2209373.0,
1999,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,1679256.0,
2000,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,44591999.0,
2000,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,1734184.0,
2000,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,1730280.0,
2001,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,52450578.0,
2001,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,2577164.0,
2001,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,2099642.0,
2002,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,52420858.0,
2002,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,2577164.0,
2002,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,2453055.0,
2003,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,14289348.0,
2003,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,2577164.0,
2003,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,2465731.0,
2004,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,28342956.0,
2004,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,2577164.0,
2004,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,2685572.0,
2005,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,41392262.0,
2005,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,128703494.0,
2005,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,2802315.0,
2006,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,73889229.0,
2006,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,130335977.0,
2006,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,3337015.0,
2007,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,21715830.0,
2007,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,130335977.0,
2007,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,3488515.0,
2008,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,80859807.0,
2008,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,271030743.0,
2008,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,3420858.0,
2009,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,314756919.0,
2009,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,271030743.0,
2009,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,7141731.0,
2010,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,643597117.0,
2010,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,270989734.0,
2010,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,8172561.0,
2011,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,543894644.0,
2011,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,262820955.0,
2011,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,7613392.0,
2012,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,175515136.0,
2012,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,262396387.0,
2012,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,10343002.0,
2013,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,130334862.0,
2013,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,260725919.0,
2013,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,13883313.0,
2014,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,118258021.0,
2014,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,260419928.0,
2014,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,17294866.0,
2015,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,146163659.0,
2015,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,259636117.0,
2015,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,20595042.0,
2016,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,168719324.0,
2016,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,259149634.0,
2016,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,23964849.0,
2017,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,137160669.0,
2017,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,259149634.0,
2017,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,25922165.0,
2018,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,102047978.0,
2018,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,259149634.0,
2018,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,26907358.0,
2019,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,153922265.0,
2019,255,depreciation_utility_plant_in_service,utility_plant_in_service_property_under_capital_leases,,261031613.0,
2019,255,depreciation_utility_plant_in_service,amortization_of_other_utility_plant_utility_plant_in_service,,28215037.0,
2020,255,depreciation_utility_plant_in_service,utility_plant_in_service_completed_construction_not_classified,,296053818.0,
